,pid
1101048,484097
1727861,766620
1333602,593880
86592,36708
1363776,608148
1834964,810139
2184898,966328
1103247,485571
1234935,547809
1841367,813566
1284763,570564
1567346,699081
1048759,459248
1887125,832557
1959509,865886
787165,343176
342797,144955
393935,167766
275344,114477
2097814,927053
2036305,901823
2221487,984105
336029,142301
2170088,959430
2176042,961951
2051446,908040
1723461,765045
693289,301079
893975,389678
2036407,901834
880217,383834
395492,168459
369163,157606
343466,145131
1733383,768462
2867,998
1010781,442282
913012,397928
210633,88537
227371,95580
2205654,976225
256973,107994
69593,30006
1319393,586799
72096,31046
886830,386835
1885774,832219
2076256,919157
1245535,552073
583012,250547
1011675,442775
497204,213086
1033647,453057
1440886,644843
1870914,825798
1631603,727783
2131614,941592
1929475,852476
826024,358486
828526,359354
149843,62672
1192060,525928
1566875,698768
135438,57561
1684304,748982
439736,186469
1493880,666659
1155012,507811
1006206,440091
2035722,901381
845902,367895
1728453,766858
1968602,870932
898875,391664
987657,432982
2009179,889287
512176,219894
1463784,654353
1486067,663748
761328,332113
1747822,774664
1517564,678080
820550,355915
582513,250365
141703,59565
1360710,606267
752725,326982
108758,46285
2047752,906809
651297,282352
2002886,886594
1742509,771642
1129979,495924
294493,123450
876814,382146
2086884,923240
1364061,608303
1172999,516899
149295,62633
637503,276207
975262,427690
542252,233397
1525786,680974
479270,204261
2221638,984111
1735364,769053
1942608,858608
528304,227096
983100,430928
628789,271788
1603271,714859
959419,420662
1407967,629470
2158070,953077
208015,87592
2132203,941779
14468,6011
1856994,820039
2129577,940755
1557286,694230
328170,139029
91935,39468
1588292,708638
1130446,496001
86218,36342
1300923,578421
375618,160260
851370,370294
1158688,510328
695656,302569
1423481,636820
1226575,543941
33097,14551
703016,306328
2216545,981641
834095,361874
1032421,452272
1924096,849455
1594375,710914
1147591,504294
353118,149341
873012,380795
1319600,586946
1850789,817183
1059716,464673
1550317,691580
265680,110964
98929,42083
697919,303411
2042236,903999
765235,333550
657946,285599
864752,377292
1268713,563137
1736169,769235
34315,15215
117610,49709
344411,145960
2092985,925353
1051314,461204
2038618,903075
451003,191860
480690,204620
2218625,982574
459137,194921
243608,102121
265457,110840
142993,60267
163196,68534
1359947,605842
834899,362365
275819,115014
1403345,627182
1480252,661096
1328927,591476
1448394,648321
1219988,540359
103237,43428
1061633,465801
2108478,930802
285744,119790
1310693,583215
788395,343453
1433815,641799
2187847,967484
451668,191947
1584194,707093
663383,288071
634123,273937
629319,272234
2250553,997623
1908010,842058
626087,269932
581612,250050
1976679,874539
1483736,662691
1148267,504476
2000272,885110
219422,92312
434751,184412
1745074,773422
1722924,764866
2180162,963823
1123388,492101
1918396,846789
1132072,497045
363648,154874
1468948,656246
1558180,694823
23304,10055
286263,120030
1956384,864813
1190750,525457
111577,47465
1539108,686312
1611308,717946
1780441,787856
2243352,994891
1030604,450880
1351872,602113
1744245,772749
2096101,926302
912053,397545
261713,109412
1430257,640191
1465162,654936
733777,319814
658439,285818
1301711,578761
711979,310508
2058237,911301
1438256,643825
1195188,527306
692188,300659
157943,66455
32459,14289
1569738,700144
897963,391302
985298,432114
1228151,544762
1445721,646827
2078745,920043
978502,429148
496656,212791
1979456,875273
184847,78117
53100,23378
339698,143839
268997,111984
1544985,688610
1206045,533352
1781597,788127
1167419,514648
2069087,915729
959544,420761
1721300,764437
302015,126991
1464326,654583
2112720,932881
1470387,656634
764517,333409
655112,284174
1763230,781430
241945,101522
1578580,703789
1350996,601946
1454478,650520
1193766,526703
1567743,699321
439031,186096
1661388,739223
1733763,768548
927211,405396
1347099,600428
384540,164019
1692319,752842
1790822,791881
1060772,465245
1452105,649568
1915721,845236
2156048,951897
1448768,648350
260734,108956
1648893,734438
787517,343321
461706,195924
837693,363456
1145633,503564
1714930,762450
1726206,766029
2208762,977934
965119,423669
434288,184334
2104416,929241
2074293,918272
815515,354090
2025957,897523
1157300,509269
1718075,763513
1548345,690877
26395,11421
839839,364560
778905,339847
310534,130551
1378194,615921
903919,394254
1598611,712538
674049,293098
786043,342509
980253,429635
809184,351816
1756345,777776
516728,221795
1011531,442644
1002247,438880
2004689,887469
1029684,450364
261599,109394
1597981,712287
183390,77786
1005822,440029
1124017,492586
1398958,625676
109914,46674
957158,419137
152495,63736
746167,324905
2155146,951571
839293,364009
2068380,915248
1802144,797045
1213426,536661
1923333,849147
1259706,558299
1769475,784123
1096540,481946
1915833,845288
1400730,626362
1289984,572924
1265105,561293
1502126,670751
881912,384461
1711396,760930
1924687,849712
2033329,900179
1181805,521475
917416,400088
1395611,624063
1906010,841212
1141884,501666
366439,156367
2128506,940334
453233,192330
1396711,624558
1700690,755923
40481,18222
184405,78040
103656,43633
1620821,722235
1050114,460112
1419251,635058
1238192,549173
2209846,978482
953214,417353
678343,295291
525700,225810
1331099,592787
769482,335214
1984063,877708
657309,284997
357241,151462
2099267,927467
46251,20876
445518,188611
397852,169482
811659,352545
377422,161336
457029,194190
1812354,801414
830397,360069
234214,98187
1206279,533537
1921962,848201
2046867,906503
1657071,737972
158774,66703
1241711,550504
1475657,659289
1545629,688830
258347,108286
2162562,955646
822151,356415
75462,32378
2182905,965411
1587346,708148
982562,430757
1426789,638746
1430874,640530
1554139,693107
197627,82699
1244421,551671
731228,318828
609150,261645
969145,425569
1221500,541389
772916,336586
1589217,709149
422062,179454
1031237,451208
1627322,725466
545942,234818
908089,395877
1871175,825911
824681,357994
761675,332220
1823494,805743
1555959,693653
1464029,654470
1791235,792112
410435,174755
1055204,463202
652791,283189
1282021,569409
2121880,937409
1768254,783551
1278794,567830
1240646,549853
1378776,616201
918822,400805
1246617,552257
1275798,565719
863558,377026
1749191,775006
575217,247171
204105,86423
1618860,721610
156025,65395
770026,335574
1793261,793328
485623,207172
1785289,789686
486208,207436
1272678,564824
525209,225563
1871725,826056
487846,208136
1500001,669772
459914,195130
130013,54627
2124064,938250
1853987,818683
592224,254356
1876641,828433
1827054,806948
112622,47722
1143702,502625
145412,61157
2215431,981376
685685,298178
650934,282263
883314,385066
68786,29769
2017722,894151
1459993,652995
1445140,646723
1266680,562077
1973506,872795
503783,216237
511652,219535
609596,261909
2133999,942316
2020634,895738
46420,20930
953931,417754
2176869,962177
1718690,763651
483239,206185
155073,64905
1341209,597299
421917,179288
1659550,738805
1036260,453992
318214,134220
1524875,680784
581283,249855
405994,173100
540389,232620
2085643,922827
524270,225289
312650,131807
635089,274456
1588615,708768
1949056,861548
1948137,860876
387854,165167
2137838,944205
1632757,728186
290040,121403
2064152,913772
425922,181035
1057609,464095
1210911,535543
1516496,677802
390498,166543
1860316,821237
801468,348276
2154279,951273
34840,15685
856376,372928
583989,251015
1932488,854406
2254787,999986
656334,284498
2050,751
1214494,537217
563541,242355
2055046,909497
2054469,909088
2028812,898528
1285421,570697
1792738,793071
358466,152195
924068,403384
2154172,951138
218153,91456
1567888,699348
1877179,828631
2077748,919667
1077936,473392
1295617,575971
1502800,671211
1153490,506837
96898,41432
447653,189880
940986,411202
1143010,502216
2185040,966424
1158809,510346
1921847,848158
1543482,688060
203631,86328
653644,283581
966779,424305
208632,87693
144766,60913
1005472,439990
458846,194841
1210776,535538
1046404,458199
978352,429141
1890367,834156
1759559,779690
950928,416704
738261,322065
1910679,842768
332051,140378
311366,131026
2113201,933439
607621,261250
1723915,765352
1620286,722039
643107,278345
470513,199697
1916379,845535
1396821,624572
633065,273664
1447414,647518
1647064,733463
105062,44595
1697892,754276
1906487,841476
403846,171611
47665,21186
1886493,832419
1928861,851976
380564,162520
521352,223441
639084,276946
1189377,524908
669652,291089
1653413,735948
222919,94049
230767,96966
1153762,506991
1015871,444563
2091078,924906
77358,32983
67891,29198
2028524,898454
1061003,465384
1365492,608873
1570077,700412
2075646,918615
532299,229330
1142231,501791
1600274,713228
2105761,929811
1115840,490260
120795,51563
1133165,497363
569007,244807
355284,150416
907981,395800
1490636,665702
1944109,859255
541932,233339
292546,122103
1349614,601294
932272,407567
153109,64024
449333,190805
1111442,488537
1608530,716881
1721780,764529
1328318,590985
158516,66613
2144957,947219
607515,261244
198155,83271
1078731,473787
181647,77292
743832,323778
2148767,948599
83581,35493
1200985,530943
105990,45051
983349,431137
196498,82374
1309687,582345
1653659,736073
671539,291916
1085742,477539
857486,373925
949306,415666
830788,360120
180215,76485
1594483,710959
1929356,852322
551751,237040
2150487,949329
1707727,759109
916646,399541
1586327,707869
65564,28406
2225638,985907
195189,81977
1728781,767064
1641302,731021
2117421,935558
1263067,560321
1934181,855026
1523407,680265
1820452,804411
793104,345199
1772713,785223
751648,326674
941131,411229
602796,259373
871950,380427
192286,80762
540649,232772
1061374,465593
105888,45004
1908452,842106
1238730,549316
2160074,954144
2231724,989318
952445,417184
1215427,537725
1669893,743113
969529,425638
1475896,659412
296734,125015
263523,109918
384876,164105
387989,165203
1679073,746753
1601296,713901
2056475,910161
431732,183324
3332,1205
1235405,547933
1965303,868809
835131,362378
2172137,960164
1086441,478108
22311,9405
1220754,541216
1676990,746029
2175184,961518
1184013,522141
2074394,918324
1182553,521778
752598,326976
336612,142418
2100574,927836
2247549,996692
1844934,815369
304570,128013
205374,86748
2221361,984098
615245,264288
1161385,511550
2059229,912123
1771144,784517
1983957,877668
1520286,679165
730732,318536
244586,102769
1740908,771131
600540,258332
713099,311100
493378,211158
127466,53912
564104,242572
13038,5407
307897,129467
647041,280715
924479,403699
2180796,964105
1070843,470503
1604743,715569
1057842,464156
186752,78819
1965037,868637
1528339,681913
652048,282859
1672887,744697
2160315,954398
1461803,653610
2019387,895327
4223,1437
744993,324312
1457053,652018
1695536,753490
383542,163574
35780,15939
1020367,446729
2177501,962342
1013061,443412
1899162,838348
1003644,439441
979271,429438
299020,125873
405884,172845
254933,107158
2126708,939430
1786173,789900
939483,410820
1648491,734252
955524,418443
560116,240654
2075830,918646
980825,429901
1194522,527072
847765,368867
710807,309850
598316,257360
1267653,562543
843971,366917
1271240,564380
1305164,580555
45698,20613
2168907,959254
376955,161047
1011049,442585
1187507,523945
1284498,570437
31099,13894
1949499,861771
838828,363849
2083282,921977
796577,346598
583437,250702
2195687,972196
256865,107970
1366665,609240
1286045,570846
28069,12249
1534149,684270
975569,427796
1970720,871492
2105365,929710
84733,35855
1580109,704699
1704604,757544
1352097,602254
1313148,584150
431534,183278
843414,366575
203287,86129
1541822,687339
1737143,769661
619715,266798
2129339,940715
1455693,651166
349228,147704
512048,219886
138759,58648
809927,352046
1340694,597083
631143,272951
1346714,600289
1610130,717553
617774,265466
932501,407641
144373,60667
1727047,766485
1317029,585805
1724525,765596
1027940,449822
1136624,499327
877911,382858
303023,127366
51927,22770
1208563,534806
510188,219174
1083300,475789
209020,87856
2149716,948942
1994741,882808
2189271,968332
1989803,880675
263814,109974
1484936,663256
1497374,668807
65875,28565
1960343,866222
969399,425598
1465811,655018
560566,240766
222768,93939
961349,421942
1556183,693734
1354966,603569
1431282,640749
1972409,872262
638669,276827
766096,333969
2159758,953962
81816,34725
959310,420419
919366,401368
240434,101151
2165603,957505
2243607,995024
2145366,947277
41809,19213
652428,283079
1020224,446590
316573,133292
1697031,754076
2207474,977201
2002337,886082
330309,139807
66974,28985
1329799,591905
693856,301497
2250016,997486
1807084,799476
1028183,450033
2202083,975032
893532,389507
989740,433620
32943,14365
1162175,511945
964957,423533
1813375,801692
1451999,649497
830504,360078
1403188,627180
1435952,642924
229767,96669
383321,163513
690759,300256
1593222,710465
1430543,640248
2174010,961153
1094189,480710
703542,306575
2020769,895775
1103354,485623
1006001,440044
311079,130986
2010414,890199
750687,326337
2248959,997262
1541011,687115
119728,50958
1322584,588629
129290,54524
1456274,651432
444262,188180
633584,273807
1346069,599442
831442,360371
154352,64459
1746727,774165
2242623,994515
1887825,832751
373553,159417
1876897,828496
1343228,598161
317854,134039
1397587,624971
1369723,611577
1970048,871169
404245,171892
1660283,739024
86887,37004
146383,61549
2231455,989181
2025130,897172
141520,59558
416098,177206
944306,412860
735392,320564
141372,59459
428657,182188
2053535,908900
19569,8147
1067357,468580
1778222,787200
896626,390772
1276026,565741
908899,396169
726604,316655
250340,104920
456281,193598
1019217,445913
777520,338632
1004515,439709
2240317,993202
957734,419715
2019891,895453
378160,161426
56624,24906
189208,79573
270897,112870
715545,311744
935447,408997
1345202,599108
1538751,686046
349985,148306
1149023,504886
180531,76646
274821,114339
434405,184338
1431977,641189
1198515,529430
2037114,902472
102883,43199
1865837,823114
672968,292436
601824,258897
169645,71648
2015858,892741
2225388,985793
1772936,785274
1140826,501375
1719193,763735
880110,383826
79704,34018
1486483,663864
9411,3825
351638,148845
1886884,832466
2026617,897712
1094677,480936
1600952,713454
328538,139252
2076133,919022
678847,295442
1914755,844546
105280,44653
731959,319090
1913979,843985
1414979,633304
323918,137529
1344928,598865
172513,73222
1084081,476390
2099900,927715
1344079,598491
1811967,801204
1112384,489171
1563324,697220
1932264,854136
88880,37970
2167056,958234
2223499,985159
2082871,921897
2159355,953783
1066048,467867
519528,222921
